"00000000000000000084_16,1997,19970101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,336,199,2456.333496,2001"
"00000000000000000084_17,1998,19980101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,322,226,2525.371582,2001"
"00000000000000000084_18,1999,19990101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,328,189,2352.322754,2001"
"00000000000000000084_19,2000,20000101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,321,81,2252.588379,2001"
"00000000000000000084_20,2001,20010101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,316,79,2334.819824,2001"
"00000000000000000084_21,2002,20020101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,328,167,2552.448486,2001"
"00000000000000000084_22,2003,20030101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,328,166,2395.163574,2001"
"00000000000000000084_23,2004,20040101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,321,120,2636.756104,2001"
"00000000000000000084_24,2005,20050101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,330,178,2312.727295,2001"
"00000000000000000084_25,2006,20060101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,324,133,2346.385254,2001"
"00000000000000000084_26,2007,20070101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,322,194,1982.564209,2001"
"00000000000000000084_27,2008,20080101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,334,139,1969.450195,2001"
"00000000000000000084_28,2009,20090101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,336,232,2630.273682,2001"
"00000000000000000084_29,2010,20100101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,319,164,2459.875977,2001"
"00000000000000000084_30,2011,20110101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,331,177,2308.413574,2001"
"00000000000000000084_31,2012,20120101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,336,156,2413.351563,2001"
"00000000000000000084_32,2013,20130101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,335,182,2294.243408,2001"
"00000000000000000084_33,2014,20140101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,330,130,2343.497314,2001"
"00000000000000000084_34,2015,20150101,27.48341132,-12.8153551,36,Afghanistan: Government,333,Afghanistan,700,11/11/2001,11/10/2001,""{""""type"""":""""Point"""",""""coordinates"""":[69.75,36.66667]}"",""{""""type"""":""""Point"""",""""coordinates"""":[69.7499988887753,36.666670706763256]}"",Asia,40.29876642,14,553,333,195,2345.574463,2001"
